dataset,id,chain,addr,contractname,fp_sol,fp_sol2,fp_bytecode,fp_runtime,property,SWC,DASP
eThor,0x9aa7889526708afdfb6c5222e47ed96bfdacb945,main,0x9aa7889526708afdfb6c5222e47ed96bfdacb945,WithdrawDAO,363f0555adae6e7ccbb9c5315f6ef074,363f0555adae6e7ccbb9c5315f6ef074,679a38a893f50df0f0111ab024b82184,dd9af54c8590d591791e00d2370a554b,['reentrancy'],[107],[1]
eThor,0x9ab2b9bd7c70ba12757eadcda5a9626ac247fadf,main,0x9ab2b9bd7c70ba12757eadcda5a9626ac247fadf,SplitterEthToEtc,d1df77ba475361b154d3cfa2669ff0fc,d1df77ba475361b154d3cfa2669ff0fc,838f9abd87c0d35a962ea1f71f2e4909,5bae45adba71366e61733a3408c8506d,['reentrancy'],[107],[1]
eThor,0x9ae98746eb8a0aeee5ff2b6b15875313a986f103,main,0x9ae98746eb8a0aeee5ff2b6b15875313a986f103,ProofOfSMS,d150edb6c2ccbf96757e5063f6305026,158e4d60cb10fded40f151aadfc7586e,bbfe9f9fd59a60bea8325caf9ce8a6c6,8a8c4b125f822df299103fb85e6c92ef,[],[],[]
eThor,0x9b27a23006b6612b2dfc840d0a25f4e347121d21,main,0x9b27a23006b6612b2dfc840d0a25f4e347121d21,Escrow,939379d8ebfd82074e9c18b270679079,939379d8ebfd82074e9c18b270679079,488720b1dc271775cbe0b79e00a4cab7,69f6a25316cd1d9ccf11d69a8f8a5cd8,[],[],[]
eThor,0x9bf233b2f9eea51708c0b345f28fc621f83daa78,main,0x9bf233b2f9eea51708c0b345f28fc621f83daa78,Crowdsale,e3c01148d63bfec52aaa64f137e02d6f,c482b564d029540966483fea7da51a1f,eb49da2b606ff41842b785aca84e142d,30fc7b0c1e5830e40d463de31c0f9e2d,['reentrancy'],[107],[1]
eThor,0x9bfe61748ba9b71789de234d2bdc8fa21047d3cb,main,0x9bfe61748ba9b71789de234d2bdc8fa21047d3cb,SimpleMixer,63d5dd30b9506a4d44ce4ce7f00cb44b,dcca800ff8c76fa59a509bfd60c5fc49,c214d6a0fb491cd6fa1a652c6bf9b54d,1be5cea56b30131c0fed5c98d9c49f86,[],[],[]
eThor,0x9c794584b2f482653937b529647924606446e7f4,main,0x9c794584b2f482653937b529647924606446e7f4,testingToken,9508bd0f5c2061bb96d8f0fe7d1cc3df,7a9bfcdb00fddd3998f01eaee97cac4f,4503cf28cd135b76c2c2598eed421705,808c3b5764fb4b47ea82a664cc16eea4,[],[],[]
eThor,0x9c9dc2b707a99ae4b6795538ac6bf4f6d4842830,main,0x9c9dc2b707a99ae4b6795538ac6bf4f6d4842830,comm_channel,4201e49f5a84248fc8a5b3c429c2a1af,4201e49f5a84248fc8a5b3c429c2a1af,71448bba39ffd1630c4a400c797465a6,049d0da072f9488dd760a1e3025cfa30,[],[],[]
eThor,0x9d0135658dd0472310e44bcd520fd0a141db0bbb,main,0x9d0135658dd0472310e44bcd520fd0a141db0bbb,trustedChildRefund,475aeb7e13a95a1c3e93f785f8a56932,475aeb7e13a95a1c3e93f785f8a56932,144a0b11c8e79eabf8861abfd1dcc4e2,acf1e931cc7fee140e2310bf0fa3b4c9,['reentrancy'],[107],[1]
eThor,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,main,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,NiceGuyTax,8e5d982905292b9136395bd1f9de313e,8e5d982905292b9136395bd1f9de313e,79e5237679f64686ec884614a47cde50,3e041a3032c6e6e155fbd5ae6750e520,[],[],[]
eThor,0x9d5bdaa9d82782c03402dd5c675ae3e45b3102e2,main,0x9d5bdaa9d82782c03402dd5c675ae3e45b3102e2,smallponzi,dd7e2ed707cde6a3c855d75e4caf94e4,dd7e2ed707cde6a3c855d75e4caf94e4,aed73fc3dc8531037a0bda7b73e04898,1c8a5ca1dcfa3e5d5b9a66ebafac6e41,[],[],[]
eThor,0x9da7902394fb19ddd340d47398d35e3405bf79ec,main,0x9da7902394fb19ddd340d47398d35e3405bf79ec,x15,02ee0441682fa5ce7f0bf91b3bede6a4,02ee0441682fa5ce7f0bf91b3bede6a4,b7d320048ad7801d61de5a5644dd5ff9,76e23ba7954e2de5e2df15b62fd5c038,[],[],[]
eThor,0x9df71e0a7566f607eb03550331fbef13b61dc29f,main,0x9df71e0a7566f607eb03550331fbef13b61dc29f,WithdrawDAO,3ced00071e15e365518791c9615591cd,3ced00071e15e365518791c9615591cd,f4e29d22f2a54694d47466f217fc39c7,25f59754b1b5b903daa98e4eb2a96636,['reentrancy'],[107],[1]
eThor,0x9e611784170b297091de56eb50162548d9b54d87,main,0x9e611784170b297091de56eb50162548d9b54d87,Investment,e790aa6364c6524b899deaa068ee25c1,588d55c8350feec76c2f1036080a3064,debf0ccc74352bc5cd4048655af9c2c2,9a34d06e2a13fdb7b3da7b66ab08b24e,['reentrancy'],[107],[1]
eThor,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,main,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,NanoPyramid,d8f1c6f2d5f7cef31d80bf62f1702376,d8f1c6f2d5f7cef31d80bf62f1702376,f4cfd9923db178a44c4c20d1586712ab,46300003b493a8bcb7f683c7aaa20ed2,['reentrancy'],[107],[1]
eThor,0xa0388ffb2a3c198dee723135e0caa423840b375a,main,0xa0388ffb2a3c198dee723135e0caa423840b375a,Campaign,4019944aaa95ea852ca378a5586faf9a,8ddf5fa20ad4482bf28858eea18f9e3f,e7ca9ae6c924193aae782f7fc18b54af,dd943668e2a21cfe17f251d9e0c24fb5,[],[],[]
eThor,0xa0c1b6f1d8bc69bcffca759d59354c2cc4fb9db6,main,0xa0c1b6f1d8bc69bcffca759d59354c2cc4fb9db6,WithdrawDAO,247b1cdf6739b7f047ee143b701f5418,247b1cdf6739b7f047ee143b701f5418,479697d0dbbbc4edc626a21d6634cf2f,52cae148717c261ec5b3e880df1cd0cf,['reentrancy'],[107],[1]
eThor,0xa0f9fb2170dc2d181ef8aaf3571dc441813e0154,main,0xa0f9fb2170dc2d181ef8aaf3571dc441813e0154,DividendProfit,d0fd1c264205b0fddc791f86de3cde7f,d0fd1c264205b0fddc791f86de3cde7f,f81444eab2b0ab0bb6bed4295195dca5,82729c234ff53288237b7cd2bec66863,[],[],[]
eThor,0xa14d964fb52bf333888d162e9caf8cc7f090cde4,main,0xa14d964fb52bf333888d162e9caf8cc7f090cde4,EtherTransfer,ebf68a9d9728eba5c20c01dd7e61c098,ebf68a9d9728eba5c20c01dd7e61c098,6bec05a702438deda7eef89dc11962ee,596b09dbb2e8b2abe7cdbcf0a95f4509,['reentrancy'],[107],[1]
eThor,0xa1ea522792ed4f092bf81c10865cb81299e46679,main,0xa1ea522792ed4f092bf81c10865cb81299e46679,WithdrawDAO,f55a44a044c8cacbcdf2c8e66f396509,f55a44a044c8cacbcdf2c8e66f396509,074d805ae8c15aa7065e0d671c9b7c23,0807ec2996aba0cdcf61bfe2926aed6d,['reentrancy'],[107],[1]
eThor,0xa259e6bcade86c770cb5214c789ee107662831a6,main,0xa259e6bcade86c770cb5214c789ee107662831a6,CrazyEarning,8ce64300a5fc4443d3b3acd6885af5ba,8ce64300a5fc4443d3b3acd6885af5ba,6f6e761ad9446e4a3364f49836839035,5a04d6cdeea6a542216280a0f7675bdb,[],[],[]
eThor,0xa333604269d38faec526d90db381017009fe4c18,main,0xa333604269d38faec526d90db381017009fe4c18,WithdrawDAO,ef18d8b8fdf63022efa4bafb43afbdab,ef18d8b8fdf63022efa4bafb43afbdab,45e105992a4baa675b9d4111b3ac6ee1,1b61e223b67be8d644227aa7d4d36bb4,['reentrancy'],[107],[1]
eThor,0xa35fc4d3ea15e0d9272dc181ee1c2761d5d0cabd,main,0xa35fc4d3ea15e0d9272dc181ee1c2761d5d0cabd,UsernameRegistry,4b219ca3cdc073d64751e2140c27dbca,4b219ca3cdc073d64751e2140c27dbca,deee34ee65993093d16fb7a4c767aea9,1be5f4e0a7b77fe3af501c2bd64cc0e9,[],[],[]
eThor,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,main,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,quadrupler,49710ae4e816cb4c6723743f6a554e66,49710ae4e816cb4c6723743f6a554e66,7d0e12d4fb10bb600b40a525ab67a742,8c682580607cfb499def37463aa2e310,[],[],[]
eThor,0xa39fcb48adf288f143459d57a1a0756718c919ae,main,0xa39fcb48adf288f143459d57a1a0756718c919ae,x15,4b30d231714d6fea2d93b281095f8cd5,4b30d231714d6fea2d93b281095f8cd5,9672d5867fe39a03c4b1a7b03c12779a,d32f0abeb832498a10fffc2b7a82e944,[],[],[]
eThor,0xa3d4d7df3988d48c48728787cb5910a8a4cc4d26,main,0xa3d4d7df3988d48c48728787cb5910a8a4cc4d26,Etheropt,993b7f81b08d1428254b596a8c620016,993b7f81b08d1428254b596a8c620016,79ef82e853ceffcbf821144843964fc1,d5b62aa3497a34a34f2543e970f04717,[],[],[]
eThor,0xa43ebd8939d8328f5858119a3fb65f65c864c6dd,main,0xa43ebd8939d8328f5858119a3fb65f65c864c6dd,Sweeper,f99b0f4f8296f05aa909118aea0fcb6e,3c64fa5bcbd727efca1b01155fab4f2f,4bd1c8fd54dc60d9f332fc5a336ca2c1,82ca0c023d8a1192b752bdae57c94573,[],[],[]
eThor,0xa502f8112b2491718855f01a01a60462cc97a0d5,main,0xa502f8112b2491718855f01a01a60462cc97a0d5,UfoPonzi,7a64289fb66092fe1c8f2b072f75db9a,7a64289fb66092fe1c8f2b072f75db9a,0b39a8dee39b1b04602f6679edd5761d,1c8166d5ad0e982626b3174088f95795,[],[],[]
eThor,0xa623bca1460bb9207aa8b4ad00faea3f30f0c549,main,0xa623bca1460bb9207aa8b4ad00faea3f30f0c549,CSGOBets,84e39141cd356c3e782cc12a99eaf28a,84e39141cd356c3e782cc12a99eaf28a,023dea1832f513fca674ebdd28e61733,7236af7499f276f0a97758e871ce6fd5,[],[],[]
eThor,0xa83c4a6d0418074655bdbe74fed8435c46c19f66,main,0xa83c4a6d0418074655bdbe74fed8435c46c19f66,fairandeasy,1175ad3ce91bd4ef1b25ab52b6134707,1175ad3ce91bd4ef1b25ab52b6134707,e6a24f007e472449679fac89b55c8624,7ddb75f56aad6d86a958e595bfba6baa,[],[],[]
eThor,0xa850e6f693b9bcb31df3ee44e7888ef19e608107,main,0xa850e6f693b9bcb31df3ee44e7888ef19e608107,plusOnePonzi,20b8df51247bc0a0e6ee48ec1845b5a1,20b8df51247bc0a0e6ee48ec1845b5a1,6a6018108d556f0c111e812e731cce81,4dce84e81d4dfe25470ec2a20e419562,[],[],[]
eThor,0xa8fa462e08282f48756a672a03d0e10e154ed2af,main,0xa8fa462e08282f48756a672a03d0e10e154ed2af,FipsNotary,5ed7a351b37a1f783a692e7711c97fa2,ff6fef2a6607f192b3bea3ffd6db5055,3280bb5ecdd00400c9d16a7cc0009744,a33fb310ba9d93f5b7646980d6fdd070,[],[],[]
eThor,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,main,0xaa1a6e3e6ef20068f7f8d8c835d2d22fd5116444,ReplaySafeSplit,ae25d8db7078f0326a84d9d81d9c5717,ae25d8db7078f0326a84d9d81d9c5717,28dc32312982994b95be6d7a47ef9dd1,7e105bcb309ae9e6da41d9f130db6e28,['reentrancy'],[107],[1]
eThor,0xab5c8051b9a1df1aab0149f8b0630848b7ecabf6,main,0xab5c8051b9a1df1aab0149f8b0630848b7ecabf6,UportRegistry,cca90b840459f9d295c9528f026aedfc,6fcb191e8abb64b22f73636c43c8c22b,d8752659b559d439789b289b59a16e2e,680cb7287fbbce32ab0359862354e5ce,[],[],[]
eThor,0xab7c49a95ba2f8c1ad95d18c8541cba650870618,main,0xab7c49a95ba2f8c1ad95d18c8541cba650870618,VIUREFoundersTokenSale,c97bb9861e46996ab10094424bde1d81,5ada0e8b3f4593a826ea95aa7aa0ec8d,a0301432e2423da99f8ae6a74092e488,a6cbdc51f97f4320f45d0880b6eea53d,[],[],[]
eThor,0xabbb6bebfa05aa13e908eaa492bd7a8343760477,main,0xabbb6bebfa05aa13e908eaa492bd7a8343760477,ReplaySafeSplit,128276820c8c0ab59833175062042fde,128276820c8c0ab59833175062042fde,4b5898fd0ac0a9021e1b2def922357a2,75d78684fb682aecd0ea1c8ec0c01e4e,['reentrancy'],[107],[1]
eThor,0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b,main,0xabcdd0dbc5ba15804f5de963bd60491e48c3ef0b,Investment,b0ed6a87bfe3f7d8df5db0e3783c8ded,08cfe7b0e0cfbcd5f207da873b0003c7,c739d3b9fcace93681f9328dc791c21c,c60b847e3d1e70b1f573b72c1e6b58dc,[],[],[]
eThor,0xabea74917283a8662865894c7d6cfecafd85ceb6,main,0xabea74917283a8662865894c7d6cfecafd85ceb6,SplitterEtcToEth,ef28310f7be928789d33bae92bd843c5,ef28310f7be928789d33bae92bd843c5,0d539eb74729d995dfdf0712fc040189,cbd033985e86bde2a63df9b5e908734c,['reentrancy'],[107],[1]
eThor,0xac44b0c61c20c5063e22d3a0ff67f13afdfed103,main,0xac44b0c61c20c5063e22d3a0ff67f13afdfed103,WavesEthereumSwap,d74d4c709efae8facad5a1cc26543ef2,da217b656c1e2bbb4e15069fe8c764ac,b6628f6ecebcbba9c4109d5f85714e1b,416729035c19fd54ea4e2ed5c45b8899,[],[],[]
eThor,0xac504e2a9c870a48de521ed513b251b1f7116dd9,main,0xac504e2a9c870a48de521ed513b251b1f7116dd9,RPS,4bb106fb0ac2255a5f7dc99a61d31109,4bb106fb0ac2255a5f7dc99a61d31109,36eac71da141fc2c641a67388092047a,3efdd11c0448bc7f6a8a516fb5017cc0,[],[],[]
eThor,0xac8802cf9ee2c27260759c0bfc0b5a10d4342b58,main,0xac8802cf9ee2c27260759c0bfc0b5a10d4342b58,AlarmClockTipFaucet,9028c4ec32cf33b3d7081532833ba40f,9028c4ec32cf33b3d7081532833ba40f,66983d961c474763885c6e72cb1b0e39,a65a7e3db2e11d3b7d17c76eeb93c185,[],[],[]
eThor,0xaced90c414006b622a4b1ce74fa34b1f650ab319,main,0xaced90c414006b622a4b1ce74fa34b1f650ab319,IndividualityToken,745d5e6495ba738ec453cd8b4f66fc69,5ad49d12ff6f6619df485bafe075a525,780353e7adb0bf29b6234d17fa3711d0,6c164af14db3086b14d0891c1cddc137,[],[],[]
eThor,0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,main,0xad2b1feb2153cd5a6b8a5f37a820ba013a89cabf,Reward,47e84da9506ce216ffa8f7e6a8c64037,d2ec1fa0a7321ec6b6acfe2dc142de56,db3ac2ad085211e015061683f112e3cb,c93aee01830b398721851d7946d0c5ce,[],[],[]
eThor,0xad2d970edff30d8f166989470aaf4be3ff6375ae,main,0xad2d970edff30d8f166989470aaf4be3ff6375ae,PassDao,36af7f1d3af5a203d51030f484a34753,350664bb9577f9c72c561aa69593e5af,31852645004c824205b5a4d1922c6fa8,38cb6a12929b44f25be33094aa7a7ce2,[],[],[]
eThor,0xad87e48d553c2308dccab428537f6d0809593ba4,main,0xad87e48d553c2308dccab428537f6d0809593ba4,GameRegistry,bfefe4003cddd929bd86d180e451e732,bfefe4003cddd929bd86d180e451e732,ff78bd26b3c28ea4355323522962715f,f312d86da17a4a1b56bd1eeb4b2ee9ef,[],[],[]
eThor,0xade85d1796008281dbf4baaedb2790d3fea8d89d,main,0xade85d1796008281dbf4baaedb2790d3fea8d89d,RecoveryWithTenant,1f64671037738fde256290124afa3ce4,f80999a559a2214d35de5dd64ac56056,b755813fa98436bb3ac93aad3014b482,f199294f42084c951a7dbdd1b448a711,['reentrancy'],[107],[1]
eThor,0xae506bb28ed79b29c6968ab527d1efdc5f399331,main,0xae506bb28ed79b29c6968ab527d1efdc5f399331,WavesPresale,2e18891fd2f425d8a752f9765c0ff598,2e18891fd2f425d8a752f9765c0ff598,9b2883774e39f136eeaa92db14e6a11a,9e2407b92bef3cf04ddb9c03f527abde,[],[],[]
eThor,0xae8a616011274cde89dd86e2f40b73c449e2f45b,main,0xae8a616011274cde89dd86e2f40b73c449e2f45b,WithdrawDAO,f7d58a0de230d767f41c0dc7e1d437ac,f7d58a0de230d767f41c0dc7e1d437ac,65ca1880af6f398be30fb0b67dbe63a2,3449573eb768c36d6ba515529b319bd5,['reentrancy'],[107],[1]
eThor,0xaed5a41450b38fc0ea0f6f203a985653fe187d9c,main,0xaed5a41450b38fc0ea0f6f203a985653fe187d9c,RNG,0e77d524393ec9fa869420efaea92a4e,0e77d524393ec9fa869420efaea92a4e,c62adce0d14c004a4337b46b5fc30f01,549909adbaab8281b8a5d0ee8ead6de5,[],[],[]
eThor,0xaedde4941e7eac04f97be3a89af50a454d7c5f89,main,0xaedde4941e7eac04f97be3a89af50a454d7c5f89,Presale,595f6c75a474df0bf0b0c9e6f13ebab7,d6237366b5a9f0950d0c59b735c05341,ab18f3bbf1c19ec7f3dd771d6a96c41d,a1545de1ac136fdd32c85899e05c4679,[],[],[]
eThor,0xaf2b8e6114da000176c506f77b173251c16b511d,main,0xaf2b8e6114da000176c506f77b173251c16b511d,Investment,d2a7a7df577a3b1b8baded8855c1b597,3d7842e7be7c57cb821d95eb70610aa1,59e0065929b6712f4a100be7dc7fa0f1,c8cf7e13894467156111d4128a028b31,['reentrancy'],[107],[1]
eThor,0xaf6d36e6a376cda44a5ce9280507e5e24132c143,main,0xaf6d36e6a376cda44a5ce9280507e5e24132c143,GSI,d3cba8456e0816538e204ea74a41de99,d3cba8456e0816538e204ea74a41de99,74e7e73ced418a8e7248e1f4d55a2fd5,2ad98eceac760be7ac49c10edf6fdaf4,['reentrancy'],[107],[1]
eThor,0xaffd8d333badb2a6dfab4854c5a30ac2dbb9db9f,main,0xaffd8d333badb2a6dfab4854c5a30ac2dbb9db9f,Presale,f7252d9c5dc3476937b319adf6a292a1,f755eb827061236f62523e723c2e7196,b6a303a33e7683b83c98e93fa97efc15,66cc9e8134e8130e658a87e33f65bbc7,[],[],[]
eThor,0xb071e5c53094cabb971e98eba3b1a86be555c943,main,0xb071e5c53094cabb971e98eba3b1a86be555c943,RipplePayMain,41079b5a54d33b25dd3589b67a44d493,41079b5a54d33b25dd3589b67a44d493,06ad7fb084d5cd5fc0d3c5eb1e4154a4,49177456bbe5defebc621f5744dcb8c5,[],[],[]
eThor,0xb08b08b9c4f91e68729ca471d77e0a525071db89,main,0xb08b08b9c4f91e68729ca471d77e0a525071db89,WithdrawDAO,9fbbfb86817c855c465379cc9168a0b8,9fbbfb86817c855c465379cc9168a0b8,5c45f31248f9a6160214909640dd2be0,91ae5fab7dc9d2ada89eecc53f55549f,['reentrancy'],[107],[1]
eThor,0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,main,0xb0ceaa9cc523332cbef9fc606221cc0bc2d0872d,Mattew,39968c382922c919505ac243f2e65dbb,8c8aca97c34afe08b7a1b0ead2757998,6fad61df3ce7124635c6f0993282cede,7c593f14332d53d5acc7568ed1ca79dd,[],[],[]
eThor,0xb10ba7b334d3bd1b2110ba00bca39696b6df406d,main,0xb10ba7b334d3bd1b2110ba00bca39696b6df406d,Wallet,cf3d4a62e98f5dec4d263d3274d3268a,0d24bae1e7562e0aef419fb823e9b60b,f62ab91a6ca5f068fc3aba58c96ee965,22ba4fa0af7b354b1f728cdb959c5a1f,['reentrancy'],[107],[1]
eThor,0xb19ff6657a80a68c94ca3fe6aac3b6cfd16bdcd4,main,0xb19ff6657a80a68c94ca3fe6aac3b6cfd16bdcd4,ProofOfExistence,da6b036cb10a649cde77e28c5fbf7ccf,da6b036cb10a649cde77e28c5fbf7ccf,0f21315410ae9a96882a78851df35a82,d42d38db8d3f44acd83a8ab54cdc35a1,[],[],[]
eThor,0xb1d58bad78f33892719cdeba218f8641a71a3f05,main,0xb1d58bad78f33892719cdeba218f8641a71a3f05,ResetPonzi,f496e8d5fadb72ab0a4e7f9475c826a3,f496e8d5fadb72ab0a4e7f9475c826a3,75aebe766c44b248c4c319e9ac28d917,84e5ffba2d44b7f87143f8d826620f60,[],[],[]
eThor,0xb2048d829482dbc9baf6951c28909e5c49686041,main,0xb2048d829482dbc9baf6951c28909e5c49686041,Presale,70aba84981c52bbc3c9bb6dde5a2b5bb,f7ec9fa8711d0c4b81ceddac179dc461,4d28e8cfafe7821deddc6972f6c59558,2e6d009bd17b133fb6bccdc6596be67d,[],[],[]
eThor,0xb20bb2780a6ae9e399e805ce4f60321245f7a0db,main,0xb20bb2780a6ae9e399e805ce4f60321245f7a0db,MyToken,4f9fe264fdc7eae979762b342d605f93,654dc300c1c7ae67a61f80ee566152ff,725d14071b12497bd227b1652aa7e8e4,a3fb5cddb9bc474fae74381d7983eeeb,[],[],[]
eThor,0xb377dc0593ebce801cdfff2e0c8f786983f7d2e7,main,0xb377dc0593ebce801cdfff2e0c8f786983f7d2e7,Ballot,0dea312ad4b04180f48247a9a9ab83df,0dea312ad4b04180f48247a9a9ab83df,67f2511083a3f318c7a7be263c3748dd,7462ec7e63cdbee64203c18cc953493d,[],[],[]
eThor,0xb40d0312bac389ae0a05053020aac80c9237358b,main,0xb40d0312bac389ae0a05053020aac80c9237358b,Etherization,19639693abc81de17442b5bc2f32d291,19639693abc81de17442b5bc2f32d291,b3cc257676641abcaa741fa328f54ddb,2082bf78dcd3c00102676fbb064767f4,[],[],[]
eThor,0xb4e348c10b8f1dcf2b5bc524f1f2ab912fde4048,main,0xb4e348c10b8f1dcf2b5bc524f1f2ab912fde4048,ArithLib,63992c077fda3c7f58a757a0fd26dccc,155a445f6259fb84afb9d751bb73d3bc,839b3410c38219c838605a3a5ab26b6f,ec1d49c97e52226561fcdc697c5a3042,[],[],[]
eThor,0xb4e7fc7f59c2ec07aee08c46241d7b47de4cec06,main,0xb4e7fc7f59c2ec07aee08c46241d7b47de4cec06,EdgelessToken,914c2517cd9700cd219ada41d548e1fc,7a3213a7bc8b1f4872a246581af91e41,5284fb7f835a2e8927f50c625d11328e,d98145518b0560793cee5e34d586c90f,['reentrancy'],[107],[1]
eThor,0xb671c3883307cf05bb3dff77a9754e87b4347195,main,0xb671c3883307cf05bb3dff77a9754e87b4347195,HFConditionalTransfer,893c6ea4518839a4473b4986766db2b8,893c6ea4518839a4473b4986766db2b8,496537539f15b2fbd3f0cbfd84a3f813,134f4bf7af39bf18ed06ff842cb46a8a,[],[],[]
eThor,0xb6cd94c7cdea8fa5cfad9210e3f2358ad8b0cd75,main,0xb6cd94c7cdea8fa5cfad9210e3f2358ad8b0cd75,BlockmaticsGraduationCertificate_02102017,83dbed8ce361bc7f871867f9af62150d,42df74c67d4d4ed09705d25f858ae64d,945336de3cebe4d6e60fc9d766d49431,cfed9dde7acefa021cb2a1df010bbde7,[],[],[]
eThor,0xb6db69e99f7e3ccb352fabde7d98a8fae0de4297,main,0xb6db69e99f7e3ccb352fabde7d98a8fae0de4297,EtherTransfer,c124f5f08d7431d62130a82b76dff89d,c124f5f08d7431d62130a82b76dff89d,9cff52c313915922e549ff363250560a,e146268ae94a1007c8429bdad92dea8c,[],[],[]
eThor,0xb78e82956b6037e13b83c287aa9047f748c0f55a,main,0xb78e82956b6037e13b83c287aa9047f748c0f55a,Presale,c8cbf4f07968e581f8f447b2a2c28e7b,300171146ff3d56c7e31a9f5fd1f02f5,032f426b9366452812802d7b0f0866b0,d04e2e2258693865b272e2f46f832c48,[],[],[]
eThor,0xb9068705fbdc3b06c11763d2c260be682e6844ff,main,0xb9068705fbdc3b06c11763d2c260be682e6844ff,Presale,266b37b9c7a420bcbbb0bae598b12acb,45c00b9d01e0bcba6032a5a554ce907b,42e1862b8606c50187f7ea1d8e6943d8,8f11d707e9c822ae15b344c09e59e606,[],[],[]
eThor,0xb97768a8e31789dbece1403694e53c2142c3d706,main,0xb97768a8e31789dbece1403694e53c2142c3d706,BlockChainEnterprise,22dec759b9ff15aaae33c4341a363f28,22dec759b9ff15aaae33c4341a363f28,c02ed158bd86f2a5ea0e16f5ee8ecc8c,1dd0c6e36bda967d0eaf36e063f8ecc1,[],[],[]
eThor,0xb98fdd97f3da105e6b166461afac208981bc786b,main,0xb98fdd97f3da105e6b166461afac208981bc786b,Registrar,7290b74bc2e49075508adc65be008112,7290b74bc2e49075508adc65be008112,b520ffe2c37c8d12ae0397c33522a596,299e5cbbc52a42607ee5ff518d10c04f,[],[],[]
eThor,0xba2f1399df21c75ce578630ff9ed9285b2146b8d,main,0xba2f1399df21c75ce578630ff9ed9285b2146b8d,DiceRoll,70de90037c181068af94204d25bb95ca,5b520d2b2b2b6fbd5581dc821be55f63,ca838bf428572ba925bb20a8c954163b,c5ba86fbb132fc0a2d2e40f3278a2bcf,[],[],[]
eThor,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,main,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,OpenDollar,a7e4b0b5625d1b9c3141bae27c9859b8,a7e4b0b5625d1b9c3141bae27c9859b8,1070f9b156f7e733b8529980afdee39f,941030814e2ede8d8869bc6bda67956e,['reentrancy'],[107],[1]
eThor,0xba6284ca128d72b25f1353fadd06aa145d9095af,main,0xba6284ca128d72b25f1353fadd06aa145d9095af,Ethstick,05d427196fdd78746f35bd4be005f118,05d427196fdd78746f35bd4be005f118,453f9c25364c6f44e40426e3519388a8,2966b4b50968a0984b3251e1b0cbf590,[],[],[]
eThor,0xba69e7c96e9541863f009e713caf26d4ad2241a0,main,0xba69e7c96e9541863f009e713caf26d4ad2241a0,SmartRevshare,5060fb699df2243a31ad4202d46bf609,5060fb699df2243a31ad4202d46bf609,fc182759609b579c34026369961ad39e,87c331cbdac6a82c0bf002ffcf25acbd,[],[],[]
eThor,0xba95b83766d60170e78398745f5c3df78b886c65,main,0xba95b83766d60170e78398745f5c3df78b886c65,WithdrawDAO,629061bc07ee6c76acbdf81afaa78bee,629061bc07ee6c76acbdf81afaa78bee,5f0d31a32be31ec4a9b4dc5b9e0e2fa9,3b3cf3500ab76c0ca0511ab9d3449de1,['reentrancy'],[107],[1]
eThor,0xbaabe94c786fe90514dc6fa68499fd93ee583a5c,main,0xbaabe94c786fe90514dc6fa68499fd93ee583a5c,tickingBomb,5654a323c68acdf35c753ba8e380cc60,5654a323c68acdf35c753ba8e380cc60,5f5b584fe498a45a24ca307ddcdb7ada,610e97923fb168087fc2f5315a9474e1,[],[],[]
eThor,0xbad661c5a1970342ade69857689738b6c8d9da51,main,0xbad661c5a1970342ade69857689738b6c8d9da51,AddressReg,99bf576e55920cc6f06fabad5b1ddeb8,99bf576e55920cc6f06fabad5b1ddeb8,fb0118301087550c688aab07ebcffbfa,56acaf209f1d327cc59ad07abaf1e152,[],[],[]
eThor,0xbb9854bfd082c48b4d426ac6a2a152b01326f46f,main,0xbb9854bfd082c48b4d426ac6a2a152b01326f46f,X3,28c1357a468e4ef0841306eb4fd0f441,28c1357a468e4ef0841306eb4fd0f441,cabf3048dfc2c2e6735a638731b08c4f,c343bc435ce5bafced5e7e5cc5e0aa10,[],[],[]
eThor,0xbd37672116c2f4c14ba5a23921bdc57860e64aa0,main,0xbd37672116c2f4c14ba5a23921bdc57860e64aa0,WavesPresale,b266a7c793474c8a26ac062b87f92eab,b266a7c793474c8a26ac062b87f92eab,86f7cdda2bb04e7b2d1eb86fe3b49485,1cd0731c64e243d2d82e0d2403dc499b,[],[],[]
eThor,0xbdf12a64b482d292f6a45eb8db1809abcd1bb8d1,main,0xbdf12a64b482d292f6a45eb8db1809abcd1bb8d1,FederatedOracleBytes8,26f8be1c92078220de7f8c9de26398b3,9c46ec3be6cf45b72a1fe2ff7a53aaad,d7125d6bf7ff0e8bcff9fcaee961ebb0,909cd6bab511a46ed6ebd87a6d1992da,[],[],[]
